SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
BSE,D,1139839,OPTSTK,0,M&M-Jul2026-3020-CE,200.0,M&M 30 JUL 3020 CALL,2026-07-30 15:30:00,3020.0,CE,5.0,M,OPTSTK,,MNMLOPT
BSE,D,1139845,OPTIDX,0,SENSEX-Jul2026-78500-CE,20.0,SENSEX 30 JUL 78500 CALL,2026-07-30 15:30:00,78500.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1139849,OPTSTK,0,SHRIRAMFIN-Jul2026-870-PE,825.0,SHRIRAMFIN 30 JUL 870 PUT,2026-07-30 15:30:00,870.0,PE,5.0,M,OPTSTK,,SHTFOPT
BSE,D,1139850,OPTSTK,0,POLYCAB-Jul2026-8300-PE,125.0,POLYCAB 30 JUL 8300 PUT,2026-07-30 15:30:00,8300.0,PE,5.0,M,OPTSTK,,POLYOPT
BSE,D,1139852,OPTSTK,0,OFSS-Jul2026-10030-PE,100.0,OFSS 30 JUL 10030 PUT,2026-07-30 15:30:00,10030.0,PE,5.0,M,OPTSTK,,OFSSOPT
BSE,D,1139853,OPTSTK,0,INDHOTEL-Jul2026-640-CE,1000.0,INDHOTEL 30 JUL 640 CALL,2026-07-30 15:30:00,640.0,CE,5.0,M,OPTSTK,,INDHOPT
BSE,D,1139860,OPTSTK,0,DELHIVERY-Jul2026-485-CE,2075.0,DELHIVERY 30 JUL 485 CALL,2026-07-30 15:30:00,485.0,CE,5.0,M,OPTSTK,,DELLOPT
BSE,D,1139861,OPTSTK,0,IDFCFIRSTB-Jul2026-76-PE,9275.0,IDFCFIRSTB 30 JUL 76 PUT,2026-07-30 15:30:00,76.0,PE,5.0,M,OPTSTK,,IDBLOPT
BSE,D,1139862,OPTSTK,0,PGEL-Jul2026-470-PE,950.0,PGEL 30 JUL 470 PUT,2026-07-30 15:30:00,470.0,PE,5.0,M,OPTSTK,,PGELOPT
BSE,D,1139864,OPTSTK,0,IDFCFIRSTB-Jul2026-72-CE,9275.0,IDFCFIRSTB 30 JUL 72 CALL,2026-07-30 15:30:00,72.0,CE,5.0,M,OPTSTK,,IDBLOPT
BSE,D,1139866,OPTIDX,0,BANKEX-Jul2026-55500-CE,30.0,BANKEX 30 JUL 55500 CALL,2026-07-30 15:30:00,55500.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1139867,OPTSTK,0,BAJAJ-AUTO-Jul2026-10500-PE,75.0,BAJAJ-AUTO 30 JUL 10500 PUT,2026-07-30 15:30:00,10500.0,PE,5.0,M,OPTSTK,,BAJTOPT
BSE,D,1139869,OPTIDX,0,BANKEX-Jul2026-57800-CE,30.0,BANKEX 30 JUL 57800 CALL,2026-07-30 15:30:00,57800.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1139872,OPTSTK,0,NATIONALUM-Jul2026-380-CE,1875.0,NATIONALUM 30 JUL 380 CALL,2026-07-30 15:30:00,380.0,CE,5.0,M,OPTSTK,,NALCOPT
BSE,D,1139876,OPTSTK,0,OFSS-Jul2026-8830-PE,100.0,OFSS 30 JUL 8830 PUT,2026-07-30 15:30:00,8830.0,PE,5.0,M,OPTSTK,,OFSSOPT
BSE,D,1139878,OPTSTK,0,LTF-Jul2026-270-PE,2250.0,LTF 30 JUL 270 PUT,2026-07-30 15:30:00,270.0,PE,5.0,M,OPTSTK,,LNTFOPT
BSE,D,1139879,OPTSTK,0,NMDC-Jul2026-83-PE,6750.0,NMDC 30 JUL 83 PUT,2026-07-30 15:30:00,83.0,PE,5.0,M,OPTSTK,,NMDCOPT
BSE,D,1139880,OPTSTK,0,PRESTIGE-Jul2026-1560-PE,450.0,PRESTIGE 30 JUL 1560 PUT,2026-07-30 15:30:00,1560.0,PE,5.0,M,OPTSTK,,PEPLOPT
BSE,D,1139883,OPTSTK,0,SHREECEM-Jul2026-25250-CE,25.0,SHREECEM 30 JUL 25250 CALL,2026-07-30 15:30:00,25250.0,CE,5.0,M,OPTSTK,,SHCMOPT
BSE,D,1139885,OPTIDX,0,BANKEX-Jul2026-60200-PE,30.0,BANKEX 30 JUL 60200 PUT,2026-07-30 15:30:00,60200.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1139888,OPTSTK,0,UNITDSPR-Jul2026-1280-PE,400.0,UNITDSPR 30 JUL 1280 PUT,2026-07-30 15:30:00,1280.0,PE,5.0,M,OPTSTK,,UNSLOPT
BSE,D,1139889,OPTSTK,0,TATASTEEL-Jul2026-227.5-PE,2750.0,TATASTEEL 30 JUL 227.5 PUT,2026-07-30 15:30:00,227.5,PE,5.0,M,OPTSTK,,TISCOPT
BSE,D,1139890,OPTSTK,0,CAMS-Jul2026-720-PE,825.0,CAMS 30 JUL 720 PUT,2026-07-30 15:30:00,720.0,PE,5.0,M,OPTSTK,,CAMSOPT
BSE,D,1139892,OPTSTK,0,INDIANB-Jul2026-871.75-CE,1000.0,INDIANB 30 JUL 871.75 CALL,2026-07-30 15:30:00,871.75,CE,5.0,M,OPTSTK,,INDBOPT
BSE,D,1139894,OPTSTK,0,LAURUSLABS-Jul2026-1050-CE,850.0,LAURUSLABS 30 JUL 1050 CALL,2026-07-30 15:30:00,1050.0,CE,5.0,M,OPTSTK,,LABSOPT
BSE,D,1139895,OPTIDX,0,BANKEX-Jul2026-62500-PE,30.0,BANKEX 30 JUL 62500 PUT,2026-07-30 15:30:00,62500.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1139899,OPTSTK,0,RBLBANK-Jul2026-320-PE,3175.0,RBLBANK 30 JUL 320 PUT,2026-07-30 15:30:00,320.0,PE,5.0,M,OPTSTK,,RBLBOPT
BSE,D,1139900,OPTSTK,0,GLENMARK-Jul2026-2440-PE,375.0,GLENMARK 30 JUL 2440 PUT,2026-07-30 15:30:00,2440.0,PE,5.0,M,OPTSTK,,GLPLOPT
BSE,D,1139901,OPTSTK,0,NBCC-Jul2026-86-PE,6500.0,NBCC 30 JUL 86 PUT,2026-07-30 15:30:00,86.0,PE,5.0,M,OPTSTK,,NBCCOPT
BSE,D,1139902,OPTIDX,0,BANKEX-Jul2026-64800-PE,30.0,BANKEX 30 JUL 64800 PUT,2026-07-30 15:30:00,64800.0,PE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1139903,OPTSTK,0,LTF-Jul2026-275-CE,2250.0,LTF 30 JUL 275 CALL,2026-07-30 15:30:00,275.0,CE,5.0,M,OPTSTK,,LNTFOPT
BSE,D,1139904,OPTSTK,0,CHOLAFIN-Jul2026-1500-PE,625.0,CHOLAFIN 30 JUL 1500 PUT,2026-07-30 15:30:00,1500.0,PE,5.0,M,OPTSTK,,CIFLOPT
BSE,D,1139908,OPTSTK,0,ETERNAL-Jul2026-235-PE,2425.0,ETERNAL 30 JUL 235 PUT,2026-07-30 15:30:00,235.0,PE,5.0,M,OPTSTK,,ZOMAOPT
BSE,D,1139909,OPTSTK,0,GODREJCP-Jul2026-1090-CE,500.0,GODREJCP 30 JUL 1090 CALL,2026-07-30 15:30:00,1090.0,CE,5.0,M,OPTSTK,,GCPLOPT
BSE,D,1139910,OPTSTK,0,POLICYBZR-Jul2026-1660-PE,350.0,POLICYBZR 30 JUL 1660 PUT,2026-07-30 15:30:00,1660.0,PE,5.0,M,OPTSTK,,PBFLOPT
BSE,D,1139912,OPTSTK,0,UPL-Jul2026-615-PE,1355.0,UPL 30 JUL 615 PUT,2026-07-30 15:30:00,615.0,PE,5.0,M,OPTSTK,,UPHLOPT
BSE,D,1139913,OPTSTK,0,BANKBARODA-Jul2026-249-CE,2925.0,BANKBARODA 30 JUL 249 CALL,2026-07-30 15:30:00,249.0,CE,5.0,M,OPTSTK,,BOBLOPT
BSE,D,1139914,OPTIDX,0,SENSEX-Jul2026-70200-CE,20.0,SENSEX 30 JUL 70200 CALL,2026-07-30 15:30:00,70200.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1139916,OPTSTK,0,BHEL-Jul2026-345-PE,2625.0,BHEL 30 JUL 345 PUT,2026-07-30 15:30:00,345.0,PE,5.0,M,OPTSTK,,BHELOPT
BSE,D,1139917,OPTSTK,0,ULTRACEMCO-Jul2026-12100-PE,50.0,ULTRACEMCO 30 JUL 12100 PUT,2026-07-30 15:30:00,12100.0,PE,5.0,M,OPTSTK,,ULCLOPT
BSE,D,1139921,OPTSTK,0,CROMPTON-Jul2026-255-CE,2150.0,CROMPTON 30 JUL 255 CALL,2026-07-30 15:30:00,255.0,CE,5.0,M,OPTSTK,,CGCLOPT
BSE,D,1139925,OPTSTK,0,INDUSTOWER-Jul2026-430-PE,1700.0,INDUSTOWER 30 JUL 430 PUT,2026-07-30 15:30:00,430.0,PE,5.0,M,OPTSTK,,INFROPT
BSE,D,1139926,OPTIDX,0,SENSEX-Jul2026-72500-CE,20.0,SENSEX 30 JUL 72500 CALL,2026-07-30 15:30:00,72500.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1139929,OPTSTK,0,M&M-Jul2026-3100-PE,200.0,M&M 30 JUL 3100 PUT,2026-07-30 15:30:00,3100.0,PE,5.0,M,OPTSTK,,MNMLOPT
BSE,D,1139932,OPTSTK,0,RECLTD-Jul2026-365-PE,1575.0,RECLTD 30 JUL 365 PUT,2026-07-30 15:30:00,365.0,PE,5.0,M,OPTSTK,,RECLOPT
BSE,D,1139933,OPTIDX,0,SENSEX-Jul2026-74800-CE,20.0,SENSEX 30 JUL 74800 CALL,2026-07-30 15:30:00,74800.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1139936,OPTSTK,0,HDFCBANK-Jul2026-785-PE,650.0,HDFCBANK 30 JUL 785 PUT,2026-07-30 15:30:00,785.0,PE,5.0,M,OPTSTK,,HDBKOPT
BSE,D,1139937,OPTSTK,0,MOTILALOFS-Jul2026-780-PE,775.0,MOTILALOFS 30 JUL 780 PUT,2026-07-30 15:30:00,780.0,PE,5.0,M,OPTSTK,,MOFSOPT
BSE,D,1139940,OPTSTK,0,ZYDUSLIFE-Jul2026-860-CE,900.0,ZYDUSLIFE 30 JUL 860 CALL,2026-07-30 15:30:00,860.0,CE,5.0,M,OPTSTK,,CADLOPT
BSE,D,1139944,OPTSTK,0,ABB-Jul2026-7150-PE,125.0,ABB 30 JUL 7150 PUT,2026-07-30 15:30:00,7150.0,PE,5.0,M,OPTSTK,,ABBLOPT
BSE,D,1139945,OPTSTK,0,MANAPPURAM-Jul2026-265-PE,3000.0,MANAPPURAM 30 JUL 265 PUT,2026-07-30 15:30:00,265.0,PE,5.0,M,OPTSTK,,MANFOPT
BSE,D,1139946,OPTSTK,0,GAIL-Jul2026-157-PE,3550.0,GAIL 30 JUL 157 PUT,2026-07-30 15:30:00,157.0,PE,5.0,M,OPTSTK,,GAILOPT
BSE,D,1139948,OPTSTK,0,APLAPOLLO-Jul2026-2040-PE,350.0,APLAPOLLO 30 JUL 2040 PUT,2026-07-30 15:30:00,2040.0,PE,5.0,M,OPTSTK,,AATLOPT
BSE,D,1139950,OPTSTK,0,BAJAJHLDNG-Jul2026-9700-PE,75.0,BAJAJHLDNG 30 JUL 9700 PUT,2026-07-30 15:30:00,9700.0,PE,5.0,M,OPTSTK,,BHILOPT
BSE,D,1139951,OPTSTK,0,CANBK-Jul2026-129.8-PE,6750.0,CANBK 30 JUL 129.8 PUT,2026-07-30 15:30:00,129.8,PE,5.0,M,OPTSTK,,CANBOPT
BSE,D,1139953,OPTSTK,0,UNITDSPR-Jul2026-1270-CE,400.0,UNITDSPR 30 JUL 1270 CALL,2026-07-30 15:30:00,1270.0,CE,5.0,M,OPTSTK,,UNSLOPT
BSE,D,1139955,OPTSTK,0,PIIND-Jul2026-3020-CE,175.0,PIIND 30 JUL 3020 CALL,2026-07-30 15:30:00,3020.0,CE,5.0,M,OPTSTK,,PINDOPT
BSE,D,1139961,OPTSTK,0,NBCC-Jul2026-99-CE,6500.0,NBCC 30 JUL 99 CALL,2026-07-30 15:30:00,99.0,CE,5.0,M,OPTSTK,,NBCCOPT
BSE,D,1139962,OPTSTK,0,BIOCON-Jul2026-380-CE,2500.0,BIOCON 30 JUL 380 CALL,2026-07-30 15:30:00,380.0,CE,5.0,M,OPTSTK,,BIOCOPT
BSE,D,1139964,OPTSTK,0,SWIGGY-Jul2026-260-PE,1825.0,SWIGGY 30 JUL 260 PUT,2026-07-30 15:30:00,260.0,PE,5.0,M,OPTSTK,,SWGYOPT
BSE,D,1139966,OPTSTK,0,CANBK-Jul2026-134.8-CE,6750.0,CANBK 30 JUL 134.8 CALL,2026-07-30 15:30:00,134.8,CE,5.0,M,OPTSTK,,CANBOPT
BSE,D,1139967,OPTSTK,0,BHARTIARTL-Jul2026-1960-PE,475.0,BHARTIARTL 30 JUL 1960 PUT,2026-07-30 15:30:00,1960.0,PE,5.0,M,OPTSTK,,BHRTOPT
BSE,D,1139970,OPTSTK,0,LAURUSLABS-Jul2026-1130-PE,850.0,LAURUSLABS 30 JUL 1130 PUT,2026-07-30 15:30:00,1130.0,PE,5.0,M,OPTSTK,,LABSOPT
BSE,D,1139971,OPTSTK,0,ABB-Jul2026-7300-CE,125.0,ABB 30 JUL 7300 CALL,2026-07-30 15:30:00,7300.0,CE,5.0,M,OPTSTK,,ABBLOPT
BSE,D,1139972,OPTSTK,0,ANGELONE-Jul2026-295-CE,2500.0,ANGELONE 30 JUL 295 CALL,2026-07-30 15:30:00,295.0,CE,5.0,M,OPTSTK,,ANOLOPT
BSE,D,1139976,FUTSTK,0,GODFRYPHLP-Jul2026-FUT,275.0,GODFRYPHLP JUL  FUT,2026-07-30 15:30:00,0.0,,5.0,M,FUTSTK,,GDPIFUT
BSE,D,1139977,OPTSTK,0,BANKINDIA-Jul2026-147.85-PE,5200.0,BANKINDIA 30 JUL 147.85 PUT,2026-07-30 15:30:00,147.85,PE,5.0,M,OPTSTK,,BOILOPT
BSE,D,1139978,OPTIDX,0,SENSEX50-Jul2026-25800-CE,75.0,SENSEX50 30 JUL 25800 CALL,2026-07-30 15:30:00,25800.0,CE,5.0,M,OPTIDX,,SX50OPT
BSE,D,1139979,OPTSTK,0,PIDILITIND-Jul2026-1310-PE,500.0,PIDILITIND 30 JUL 1310 PUT,2026-07-30 15:30:00,1310.0,PE,5.0,M,OPTSTK,,PIDIOPT
BSE,D,1139980,OPTSTK,0,ASHOKLEY-Jul2026-157.5-CE,5000.0,ASHOKLEY 30 JUL 157.5 CALL,2026-07-30 15:30:00,157.5,CE,5.0,M,OPTSTK,,ALLDOPT
BSE,D,1139981,OPTSTK,0,KAYNES-Jul2026-3900-CE,150.0,KAYNES 30 JUL 3900 CALL,2026-07-30 15:30:00,3900.0,CE,5.0,M,OPTSTK,,KTNLOPT
BSE,D,1139982,OPTSTK,0,GRASIM-Jul2026-2920-CE,250.0,GRASIM 30 JUL 2920 CALL,2026-07-30 15:30:00,2920.0,CE,5.0,M,OPTSTK,,GRSMOPT
BSE,D,1139984,OPTSTK,0,SHRIRAMFIN-Jul2026-940-PE,825.0,SHRIRAMFIN 30 JUL 940 PUT,2026-07-30 15:30:00,940.0,PE,5.0,M,OPTSTK,,SHTFOPT
BSE,D,1139986,OPTIDX,0,BANKEX-Jul2026-65500-CE,30.0,BANKEX 30 JUL 65500 CALL,2026-07-30 15:30:00,65500.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1139989,OPTSTK,0,TORNTPHARM-Jul2026-4500-PE,125.0,TORNTPHARM 30 JUL 4500 PUT,2026-07-30 15:30:00,4500.0,PE,5.0,M,OPTSTK,,TRPLOPT
BSE,D,1139991,OPTIDX,0,BANKEX-Jul2026-67800-CE,30.0,BANKEX 30 JUL 67800 CALL,2026-07-30 15:30:00,67800.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1139992,OPTSTK,0,MUTHOOTFIN-Jul2026-3050-CE,275.0,MUTHOOTFIN 30 JUL 3050 CALL,2026-07-30 15:30:00,3050.0,CE,5.0,M,OPTSTK,,MTFLOPT
BSE,D,1139993,OPTSTK,0,KOTAKBANK-Jul2026-380-CE,2000.0,KOTAKBANK 30 JUL 380 CALL,2026-07-30 15:30:00,380.0,CE,5.0,M,OPTSTK,,KOTBOPT
BSE,D,1139994,OPTSTK,0,DIXON-Jul2026-11200-CE,50.0,DIXON 30 JUL 11200 CALL,2026-07-30 15:30:00,11200.0,CE,5.0,M,OPTSTK,,DIXOOPT
BSE,D,1139997,OPTSTK,0,AMBER-Jul2026-8100-CE,100.0,AMBER 30 JUL 8100 CALL,2026-07-30 15:30:00,8100.0,CE,5.0,M,OPTSTK,,AENLOPT
BSE,D,1139999,OPTSTK,0,POWERGRID-Jul2026-317.5-PE,1900.0,POWERGRID 30 JUL 317.5 PUT,2026-07-30 15:30:00,317.5,PE,5.0,M,OPTSTK,,PGCLOPT
BSE,D,1140000,OPTSTK,0,M&M-Jul2026-2980-CE,200.0,M&M 30 JUL 2980 CALL,2026-07-30 15:30:00,2980.0,CE,5.0,M,OPTSTK,,MNMLOPT
BSE,D,1140001,OPTSTK,0,GRASIM-Jul2026-2760-CE,250.0,GRASIM 30 JUL 2760 CALL,2026-07-30 15:30:00,2760.0,CE,5.0,M,OPTSTK,,GRSMOPT
BSE,D,1140003,OPTSTK,0,GODREJPROP-Jul2026-1800-CE,325.0,GODREJPROP 30 JUL 1800 CALL,2026-07-30 15:30:00,1800.0,CE,5.0,M,OPTSTK,,GPRLOPT
BSE,D,1140004,OPTSTK,0,LODHA-Jul2026-890-CE,625.0,LODHA 30 JUL 890 CALL,2026-07-30 15:30:00,890.0,CE,5.0,M,OPTSTK,,LODHOPT
BSE,D,1140005,OPTSTK,0,HDFCAMC-Jul2026-2686-CE,300.0,HDFCAMC 30 JUL 2686 CALL,2026-07-30 15:30:00,2686.0,CE,5.0,M,OPTSTK,,HAMCOPT
BSE,D,1140006,OPTSTK,0,BHARATFORG-Jul2026-1880-CE,500.0,BHARATFORG 30 JUL 1880 CALL,2026-07-30 15:30:00,1880.0,CE,5.0,M,OPTSTK,,BHFLOPT
BSE,D,1140009,OPTSTK,0,NHPC-Jul2026-80-PE,6950.0,NHPC 30 JUL 80 PUT,2026-07-30 15:30:00,80.0,PE,5.0,M,OPTSTK,,NHPCOPT
BSE,D,1140010,OPTSTK,0,ADANIENT-Jul2026-2540-PE,309.0,ADANIENT 30 JUL 2540 PUT,2026-07-30 15:30:00,2540.0,PE,5.0,M,OPTSTK,,ADELOPT
BSE,D,1140011,OPTSTK,0,UNITDSPR-Jul2026-1350-PE,400.0,UNITDSPR 30 JUL 1350 PUT,2026-07-30 15:30:00,1350.0,PE,5.0,M,OPTSTK,,UNSLOPT
BSE,D,1140012,OPTIDX,0,SENSEX-Jul2026-80200-CE,20.0,SENSEX 30 JUL 80200 CALL,2026-07-30 15:30:00,80200.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1140013,OPTSTK,0,LAURUSLABS-Jul2026-1120-CE,850.0,LAURUSLABS 30 JUL 1120 CALL,2026-07-30 15:30:00,1120.0,CE,5.0,M,OPTSTK,,LABSOPT
BSE,D,1140014,OPTSTK,0,SOLARINDS-Jul2026-16750-CE,50.0,SOLARINDS 30 JUL 16750 CALL,2026-07-30 15:30:00,16750.0,CE,5.0,M,OPTSTK,,SOLAOPT
BSE,D,1140016,OPTIDX,0,SENSEX-Jul2026-82500-CE,20.0,SENSEX 30 JUL 82500 CALL,2026-07-30 15:30:00,82500.0,CE,5.0,M,OPTIDX,,BSXOPT
BSE,D,1140017,OPTSTK,0,SBILIFE-Jul2026-1780-CE,375.0,SBILIFE 30 JUL 1780 CALL,2026-07-30 15:30:00,1780.0,CE,5.0,M,OPTSTK,,SBLFOPT
BSE,D,1140018,OPTSTK,0,COALINDIA-Jul2026-475-CE,1350.0,COALINDIA 30 JUL 475 CALL,2026-07-30 15:30:00,475.0,CE,5.0,M,OPTSTK,,COALOPT
BSE,D,1140019,OPTSTK,0,PNB-Jul2026-99-PE,8000.0,PNB 30 JUL 99 PUT,2026-07-30 15:30:00,99.0,PE,5.0,M,OPTSTK,,PNBKOPT
BSE,D,1140020,OPTSTK,0,DABUR-Jul2026-430-CE,1250.0,DABUR 30 JUL 430 CALL,2026-07-30 15:30:00,430.0,CE,5.0,M,OPTSTK,,DABUOPT
BSE,D,1140021,OPTSTK,0,BOSCHLTD-Jul2026-36750-CE,25.0,BOSCHLTD 30 JUL 36750 CALL,2026-07-30 15:30:00,36750.0,CE,5.0,M,OPTSTK,,BOSHOPT
BSE,D,1140022,OPTSTK,0,HDFCAMC-Jul2026-2526-CE,300.0,HDFCAMC 30 JUL 2526 CALL,2026-07-30 15:30:00,2526.0,CE,5.0,M,OPTSTK,,HAMCOPT
BSE,D,1140023,OPTSTK,0,360ONE-Jul2026-1120-CE,500.0,360ONE 30 JUL 1120 CALL,2026-07-30 15:30:00,1120.0,CE,5.0,M,OPTSTK,,ONWLOPT
BSE,D,1140025,OPTSTK,0,MARICO-Jul2026-770-PE,1200.0,MARICO 30 JUL 770 PUT,2026-07-30 15:30:00,770.0,PE,5.0,M,OPTSTK,,MARIOPT
BSE,D,1140027,OPTSTK,0,RELIANCE-Jul2026-1490-PE,500.0,RELIANCE 30 JUL 1490 PUT,2026-07-30 15:30:00,1490.0,PE,5.0,M,OPTSTK,,RELIOPT
BSE,D,1140030,OPTSTK,0,ADANIENT-Jul2026-2380-PE,309.0,ADANIENT 30 JUL 2380 PUT,2026-07-30 15:30:00,2380.0,PE,5.0,M,OPTSTK,,ADELOPT
BSE,D,1140031,OPTSTK,0,PFC-Jul2026-465-CE,1300.0,PFC 30 JUL 465 CALL,2026-07-30 15:30:00,465.0,CE,5.0,M,OPTSTK,,PFCLOPT
BSE,D,1140032,OPTSTK,0,PNB-Jul2026-104-CE,8000.0,PNB 30 JUL 104 CALL,2026-07-30 15:30:00,104.0,CE,5.0,M,OPTSTK,,PNBKOPT
BSE,D,1140033,OPTSTK,0,PETRONET-Jul2026-285-CE,1900.0,PETRONET 30 JUL 285 CALL,2026-07-30 15:30:00,285.0,CE,5.0,M,OPTSTK,,PLNGOPT
BSE,D,1140034,OPTSTK,0,VBL-Jul2026-545-PE,1275.0,VBL 30 JUL 545 PUT,2026-07-30 15:30:00,545.0,PE,5.0,M,OPTSTK,,VABLOPT
BSE,D,1140036,FUTSTK,0,BEL-Jul2026-FUT,1425.0,BEL JUL  FUT,2026-07-30 15:30:00,0.0,,5.0,M,FUTSTK,,BELLFUT
BSE,D,1140037,OPTIDX,0,BANKEX-Jul2026-61800-CE,30.0,BANKEX 30 JUL 61800 CALL,2026-07-30 15:30:00,61800.0,CE,5.0,M,OPTIDX,,BKXOPT
BSE,D,1140038,OPTSTK,0,NTPC-Jul2026-382.5-PE,1500.0,NTPC 30 JUL 382.5 PUT,2026-07-30 15:30:00,382.5,PE,5.0,M,OPTSTK,,NTPCOPT
BSE,D,1140041,OPTSTK,0,SAIL-Jul2026-187.5-CE,4700.0,SAIL 30 JUL 187.5 CALL,2026-07-30 15:30:00,187.5,CE,5.0,M,OPTSTK,,SAILOPT
BSE,D,1140043,OPTSTK,0,PREMIERENE-Jul2026-980-PE,650.0,PREMIERENE 30 JUL 980 PUT,2026-07-30 15:30:00,980.0,PE,5.0,M,OPTSTK,,PELDOPT
BSE,D,1140044,OPTSTK,0,BRITANNIA-Jul2026-5500-CE,125.0,BRITANNIA 30 JUL 5500 CALL,2026-07-30 15:30:00,5500.0,CE,5.0,M,OPTSTK,,BRITOPT
BSE,D,1140048,OPTSTK,0,MAZDOCK-Jul2026-2840-CE,225.0,MAZDOCK 30 JUL 2840 CALL,2026-07-30 15:30:00,2840.0,CE,5.0,M,OPTSTK,,MDSLOPT
BSE,D,1140051,OPTSTK,0,APOLLOHOSP-Jul2026-7700-PE,125.0,APOLLOHOSP 30 JUL 7700 PUT,2026-07-30 15:30:00,7700.0,PE,5.0,M,OPTSTK,,AHELOPT
BSE,D,1140052,OPTSTK,0,ALKEM-Jul2026-5650-CE,125.0,ALKEM 30 JUL 5650 CALL,2026-07-30 15:30:00,5650.0,CE,5.0,M,OPTSTK,,ALKMOPT
BSE,D,1140053,OPTSTK,0,POWERINDIA-Jul2026-32000-PE,25.0,POWERINDIA 30 JUL 32000 PUT,2026-07-30 15:30:00,32000.0,PE,5.0,M,OPTSTK,,HEILOPT
BSE,D,1140054,OPTSTK,0,HINDPETRO-Jul2026-340-PE,2025.0,HINDPETRO 30 JUL 340 PUT,2026-07-30 15:30:00,340.0,PE,5.0,M,OPTSTK,,HPCLOPT
BSE,D,1140056,OPTSTK,0,NAUKRI-Jul2026-950-CE,550.0,NAUKRI 30 JUL 950 CALL,2026-07-30 15:30:00,950.0,CE,5.0,M,OPTSTK,,NAUKOPT
BSE,D,1140057,OPTSTK,0,ULTRACEMCO-Jul2026-11400-CE,50.0,ULTRACEMCO 30 JUL 11400 CALL,2026-07-30 15:30:00,11400.0,CE,5.0,M,OPTSTK,,ULCLOPT
BSE,D,1140058,OPTSTK,0,NTPC-Jul2026-387.5-CE,1500.0,NTPC 30 JUL 387.5 CALL,2026-07-30 15:30:00,387.5,CE,5.0,M,OPTSTK,,NTPCOPT
BSE,D,1140059,OPTSTK,0,IREDA-Jul2026-132-CE,4525.0,IREDA 30 JUL 132 CALL,2026-07-30 15:30:00,132.0,CE,5.0,M,OPTSTK,,IREDOPT
BSE,D,1140060,OPTSTK,0,CONCOR-Jul2026-525-CE,1250.0,CONCOR 30 JUL 525 CALL,2026-07-30 15:30:00,525.0,CE,5.0,M,OPTSTK,,CCOIOPT
BSE,D,1140061,OPTSTK,0,KEI-Jul2026-4900-PE,175.0,KEI 30 JUL 4900 PUT,2026-07-30 15:30:00,4900.0,PE,5.0,M,OPTSTK,,KEILOPT
BSE,D,1140063,OPTSTK,0,HINDPETRO-Jul2026-345-CE,2025.0,HINDPETRO 30 JUL 345 CALL,2026-07-30 15:30:00,345.0,CE,5.0,M,OPTSTK,,HPCLOPT
BSE,D,1140064,OPTSTK,0,MAZDOCK-Jul2026-2680-CE,225.0,MAZDOCK 30 JUL 2680 CALL,2026-07-30 15:30:00,2680.0,CE,5.0,M,OPTSTK,,MDSLOPT
BSE,D,1140066,OPTSTK,0,GLENMARK-Jul2026-2500-CE,375.0,GLENMARK 30 JUL 2500 CALL,2026-07-30 15:30:00,2500.0,CE,5.0,M,OPTSTK,,GLPLOPT
BSE,D,1140067,OPTSTK,0,ZYDUSLIFE-Jul2026-950-PE,900.0,ZYDUSLIFE 30 JUL 950 PUT,2026-07-30 15:30:00,950.0,PE,5.0,M,OPTSTK,,CADLOPT
BSE,D,1140068,OPTSTK,0,OFSS-Jul2026-8730-CE,100.0,OFSS 30 JUL 8730 CALL,2026-07-30 15:30:00,8730.0,CE,5.0,M,OPTSTK,,OFSSOPT
BSE,D,1140069,OPTSTK,0,RELIANCE-Jul2026-1480-CE,500.0,RELIANCE 30 JUL 1480 CALL,2026-07-30 15:30:00,1480.0,CE,5.0,M,OPTSTK,,RELIOPT
BSE,D,1140070,OPTSTK,0,GRASIM-Jul2026-2680-PE,250.0,GRASIM 30 JUL 2680 PUT,2026-07-30 15:30:00,2680.0,PE,5.0,M,OPTSTK,,GRSMOPT
